Bank Account,Date,Narrative,Debit Amount,Credit Amount,Balance,Categories,Serial
099999123452,24/04/2026,PAYG WITHHOLDING REMITTANCE ATO Priya Retail Supervisor PAY-20260424-EMP-PRIYA-RETAIL-SUP,208.00,,277398.36,PAYROLL_TAX,PAYG-PAY-20260424-EMP-PRIYA-RETAIL-SUP
099999123452,24/04/2026,PAYG WITHHOLDING REMITTANCE ATO Hana Cafe Part-time PAY-20260424-EMP-HANA-CAFE-PARTTIME,26.00,,277606.36,PAYROLL_TAX,PAYG-PAY-20260424-EMP-HANA-CAFE-PARTTIME
099999123452,22/04/2026,WITHDRAWAL-OSKO PAYMENT Cloud Software Vendors SOFT-202604,1045.00,,277632.36,PAYMENT,BTP-000038
099999123452,18/04/2026,DEPOSIT OSKO PAYMENT Retail Client B INV-010,,48950.00,278677.36,DEP,BTR-000010
099999123452,17/04/2026,SUPER CLEARING HOUSE Riley Retail Casual PAY-20260417-EMP-RILEY-RETAIL-CASUAL,99.57,,229727.36,SUPER,SUPER-PAY-20260417-EMP-RILEY-RETAIL-CASUAL
099999123452,17/04/2026,SUPER CLEARING HOUSE Priya Retail Supervisor PAY-20260417-EMP-PRIYA-RETAIL-SUP,144.28,,229826.93,SUPER,SUPER-PAY-20260417-EMP-PRIYA-RETAIL-SUP
099999123452,17/04/2026,SUPER CLEARING HOUSE Marco Hospitality Casual PAY-20260417-EMP-MARCO-HOSP-CASUAL,31.02,,229971.21,SUPER,SUPER-PAY-20260417-EMP-MARCO-HOSP-CASUAL
099999123452,17/04/2026,SUPER CLEARING HOUSE Hana Cafe Part-time PAY-20260417-EMP-HANA-CAFE-PARTTIME,62.04,,230002.23,SUPER,SUPER-PAY-20260417-EMP-HANA-CAFE-PARTTIME
099999123452,17/04/2026,PAYROLL NET WAGE Riley Retail Casual PAY-20260417-EMP-RILEY-RETAIL-CASUAL,737.75,,230064.27,PAYROLL,PAYNET-PAY-20260417-EMP-RILEY-RETAIL-CASUAL
099999123452,17/04/2026,PAYROLL NET WAGE Priya Retail Supervisor PAY-20260417-EMP-PRIYA-RETAIL-SUP,994.32,,230802.02,PAYROLL,PAYNET-PAY-20260417-EMP-PRIYA-RETAIL-SUP
099999123452,17/04/2026,PAYROLL NET WAGE Marco Hospitality Casual PAY-20260417-EMP-MARCO-HOSP-CASUAL,258.48,,231796.34,PAYROLL,PAYNET-PAY-20260417-EMP-MARCO-HOSP-CASUAL
099999123452,17/04/2026,PAYROLL NET WAGE Hana Cafe Part-time PAY-20260417-EMP-HANA-CAFE-PARTTIME,491.00,,232054.82,PAYROLL,PAYNET-PAY-20260417-EMP-HANA-CAFE-PARTTIME
099999123452,17/04/2026,PAYG WITHHOLDING REMITTANCE ATO Riley Retail Casual PAY-20260417-EMP-RILEY-RETAIL-CASUAL,92.00,,232545.82,PAYROLL_TAX,PAYG-PAY-20260417-EMP-RILEY-RETAIL-CASUAL
099999123452,17/04/2026,PAYG WITHHOLDING REMITTANCE ATO Priya Retail Supervisor PAY-20260417-EMP-PRIYA-RETAIL-SUP,208.00,,232637.82,PAYROLL_TAX,PAYG-PAY-20260417-EMP-PRIYA-RETAIL-SUP
099999123452,17/04/2026,PAYG WITHHOLDING REMITTANCE ATO Hana Cafe Part-time PAY-20260417-EMP-HANA-CAFE-PARTTIME,26.00,,232845.82,PAYROLL_TAX,PAYG-PAY-20260417-EMP-HANA-CAFE-PARTTIME
099999123452,16/04/2026,WITHDRAWAL-OSKO PAYMENT Harbour Property Trust RENT-202604,8580.00,,232871.82,PAYMENT,BTP-000037
099999123452,10/04/2026,SUPER CLEARING HOUSE Riley Retail Casual PAY-20260410-EMP-RILEY-RETAIL-CASUAL,99.57,,241451.82,SUPER,SUPER-PAY-20260410-EMP-RILEY-RETAIL-CASUAL
099999123452,10/04/2026,SUPER CLEARING HOUSE Priya Retail Supervisor PAY-20260410-EMP-PRIYA-RETAIL-SUP,144.28,,241551.39,SUPER,SUPER-PAY-20260410-EMP-PRIYA-RETAIL-SUP
099999123452,10/04/2026,SUPER CLEARING HOUSE Marco Hospitality Casual PAY-20260410-EMP-MARCO-HOSP-CASUAL,31.02,,241695.67,SUPER,SUPER-PAY-20260410-EMP-MARCO-HOSP-CASUAL
099999123452,10/04/2026,SUPER CLEARING HOUSE Hana Cafe Part-time PAY-20260410-EMP-HANA-CAFE-PARTTIME,62.04,,241726.69,SUPER,SUPER-PAY-20260410-EMP-HANA-CAFE-PARTTIME
099999123452,10/04/2026,PAYROLL NET WAGE Riley Retail Casual PAY-20260410-EMP-RILEY-RETAIL-CASUAL,737.75,,241788.73,PAYROLL,PAYNET-PAY-20260410-EMP-RILEY-RETAIL-CASUAL
099999123452,10/04/2026,PAYROLL NET WAGE Priya Retail Supervisor PAY-20260410-EMP-PRIYA-RETAIL-SUP,994.32,,242526.48,PAYROLL,PAYNET-PAY-20260410-EMP-PRIYA-RETAIL-SUP
099999123452,10/04/2026,PAYROLL NET WAGE Marco Hospitality Casual PAY-20260410-EMP-MARCO-HOSP-CASUAL,258.48,,243520.80,PAYROLL,PAYNET-PAY-20260410-EMP-MARCO-HOSP-CASUAL
099999123452,10/04/2026,PAYROLL NET WAGE Hana Cafe Part-time PAY-20260410-EMP-HANA-CAFE-PARTTIME,491.00,,243779.28,PAYROLL,PAYNET-PAY-20260410-EMP-HANA-CAFE-PARTTIME
099999123452,10/04/2026,PAYG WITHHOLDING REMITTANCE ATO Riley Retail Casual PAY-20260410-EMP-RILEY-RETAIL-CASUAL,92.00,,244270.28,PAYROLL_TAX,PAYG-PAY-20260410-EMP-RILEY-RETAIL-CASUAL
099999123452,10/04/2026,PAYG WITHHOLDING REMITTANCE ATO Priya Retail Supervisor PAY-20260410-EMP-PRIYA-RETAIL-SUP,208.00,,244362.28,PAYROLL_TAX,PAYG-PAY-20260410-EMP-PRIYA-RETAIL-SUP
099999123452,10/04/2026,PAYG WITHHOLDING REMITTANCE ATO Hana Cafe Part-time PAY-20260410-EMP-HANA-CAFE-PARTTIME,26.00,,244570.28,PAYROLL_TAX,PAYG-PAY-20260410-EMP-HANA-CAFE-PARTTIME
099999123452,03/04/2026,SUPER CLEARING HOUSE Riley Retail Casual PAY-20260403-EMP-RILEY-RETAIL-CASUAL,99.57,,244596.28,SUPER,SUPER-PAY-20260403-EMP-RILEY-RETAIL-CASUAL
099999123452,03/04/2026,SUPER CLEARING HOUSE Priya Retail Supervisor PAY-20260403-EMP-PRIYA-RETAIL-SUP,144.28,,244695.85,SUPER,SUPER-PAY-20260403-EMP-PRIYA-RETAIL-SUP
099999123452,03/04/2026,SUPER CLEARING HOUSE Marco Hospitality Casual PAY-20260403-EMP-MARCO-HOSP-CASUAL,54.29,,244840.13,SUPER,SUPER-PAY-20260403-EMP-MARCO-HOSP-CASUAL
099999123452,03/04/2026,SUPER CLEARING HOUSE Hana Cafe Part-time PAY-20260403-EMP-HANA-CAFE-PARTTIME,62.04,,244894.42,SUPER,SUPER-PAY-20260403-EMP-HANA-CAFE-PARTTIME
099999123452,03/04/2026,PAYROLL NET WAGE Riley Retail Casual PAY-20260403-EMP-RILEY-RETAIL-CASUAL,737.75,,244956.46,PAYROLL,PAYNET-PAY-20260403-EMP-RILEY-RETAIL-CASUAL
099999123452,03/04/2026,PAYROLL NET WAGE Priya Retail Supervisor PAY-20260403-EMP-PRIYA-RETAIL-SUP,994.32,,245694.21,PAYROLL,PAYNET-PAY-20260403-EMP-PRIYA-RETAIL-SUP
099999123452,03/04/2026,PAYROLL NET WAGE Marco Hospitality Casual PAY-20260403-EMP-MARCO-HOSP-CASUAL,438.38,,246688.53,PAYROLL,PAYNET-PAY-20260403-EMP-MARCO-HOSP-CASUAL
099999123452,03/04/2026,PAYROLL NET WAGE Hana Cafe Part-time PAY-20260403-EMP-HANA-CAFE-PARTTIME,491.00,,247126.91,PAYROLL,PAYNET-PAY-20260403-EMP-HANA-CAFE-PARTTIME
099999123452,03/04/2026,PAYG WITHHOLDING REMITTANCE ATO Riley Retail Casual PAY-20260403-EMP-RILEY-RETAIL-CASUAL,92.00,,247617.91,PAYROLL_TAX,PAYG-PAY-20260403-EMP-RILEY-RETAIL-CASUAL
099999123452,03/04/2026,PAYG WITHHOLDING REMITTANCE ATO Priya Retail Supervisor PAY-20260403-EMP-PRIYA-RETAIL-SUP,208.00,,247709.91,PAYROLL_TAX,PAYG-PAY-20260403-EMP-PRIYA-RETAIL-SUP
099999123452,03/04/2026,PAYG WITHHOLDING REMITTANCE ATO Marco Hospitality Casual PAY-20260403-EMP-MARCO-HOSP-CASUAL,14.00,,247917.91,PAYROLL_TAX,PAYG-PAY-20260403-EMP-MARCO-HOSP-CASUAL
099999123452,03/04/2026,PAYG WITHHOLDING REMITTANCE ATO Hana Cafe Part-time PAY-20260403-EMP-HANA-CAFE-PARTTIME,26.00,,247931.91,PAYROLL_TAX,PAYG-PAY-20260403-EMP-HANA-CAFE-PARTTIME
099999123452,03/04/2026,WITHDRAWAL-OSKO PAYMENT Bank BANKFEE-202603,35.00,,247957.91,PAYMENT,BTP-000036
099999123452,27/03/2026,SUPER CLEARING HOUSE Riley Retail Casual PAY-20260327-EMP-RILEY-RETAIL-CASUAL,99.57,,247992.91,SUPER,SUPER-PAY-20260327-EMP-RILEY-RETAIL-CASUAL
099999123452,27/03/2026,SUPER CLEARING HOUSE Priya Retail Supervisor PAY-20260327-EMP-PRIYA-RETAIL-SUP,144.28,,248092.48,SUPER,SUPER-PAY-20260327-EMP-PRIYA-RETAIL-SUP
099999123452,27/03/2026,SUPER CLEARING HOUSE Marco Hospitality Casual PAY-20260327-EMP-MARCO-HOSP-CASUAL,62.04,,248236.76,SUPER,SUPER-PAY-20260327-EMP-MARCO-HOSP-CASUAL
099999123452,27/03/2026,SUPER CLEARING HOUSE Hana Cafe Part-time PAY-20260327-EMP-HANA-CAFE-PARTTIME,62.04,,248298.80,SUPER,SUPER-PAY-20260327-EMP-HANA-CAFE-PARTTIME
099999123452,27/03/2026,PAYROLL NET WAGE Riley Retail Casual PAY-20260327-EMP-RILEY-RETAIL-CASUAL,737.75,,248360.84,PAYROLL,PAYNET-PAY-20260327-EMP-RILEY-RETAIL-CASUAL
099999123452,27/03/2026,PAYROLL NET WAGE Priya Retail Supervisor PAY-20260327-EMP-PRIYA-RETAIL-SUP,994.32,,249098.59,PAYROLL,PAYNET-PAY-20260327-EMP-PRIYA-RETAIL-SUP
099999123452,27/03/2026,PAYROLL NET WAGE Marco Hospitality Casual PAY-20260327-EMP-MARCO-HOSP-CASUAL,491.00,,250092.91,PAYROLL,PAYNET-PAY-20260327-EMP-MARCO-HOSP-CASUAL
099999123452,27/03/2026,PAYROLL NET WAGE Hana Cafe Part-time PAY-20260327-EMP-HANA-CAFE-PARTTIME,491.00,,250583.91,PAYROLL,PAYNET-PAY-20260327-EMP-HANA-CAFE-PARTTIME
099999123452,27/03/2026,PAYG WITHHOLDING REMITTANCE ATO Riley Retail Casual PAY-20260327-EMP-RILEY-RETAIL-CASUAL,92.00,,251074.91,PAYROLL_TAX,PAYG-PAY-20260327-EMP-RILEY-RETAIL-CASUAL
099999123452,27/03/2026,PAYG WITHHOLDING REMITTANCE ATO Priya Retail Supervisor PAY-20260327-EMP-PRIYA-RETAIL-SUP,208.00,,251166.91,PAYROLL_TAX,PAYG-PAY-20260327-EMP-PRIYA-RETAIL-SUP
099999123452,27/03/2026,PAYG WITHHOLDING REMITTANCE ATO Marco Hospitality Casual PAY-20260327-EMP-MARCO-HOSP-CASUAL,26.00,,251374.91,PAYROLL_TAX,PAYG-PAY-20260327-EMP-MARCO-HOSP-CASUAL
099999123452,27/03/2026,PAYG WITHHOLDING REMITTANCE ATO Hana Cafe Part-time PAY-20260327-EMP-HANA-CAFE-PARTTIME,26.00,,251400.91,PAYROLL_TAX,PAYG-PAY-20260327-EMP-HANA-CAFE-PARTTIME
099999123452,25/03/2026,WITHDRAWAL-OSKO PAYMENT Peak Local Marketing Pty Ltd CONTRACT-202603,1980.00,,251426.91,PAYMENT,BTP-000035
099999123452,22/03/2026,WITHDRAWAL-OSKO PAYMENT Cloud Software Vendors SOFT-202603,1045.00,,253406.91,PAYMENT,BTP-000034
099999123452,20/03/2026,SUPER CLEARING HOUSE Riley Retail Casual PAY-20260320-EMP-RILEY-RETAIL-CASUAL,99.57,,254451.91,SUPER,SUPER-PAY-20260320-EMP-RILEY-RETAIL-CASUAL
099999123452,20/03/2026,SUPER CLEARING HOUSE Priya Retail Supervisor PAY-20260320-EMP-PRIYA-RETAIL-SUP,144.28,,254551.48,SUPER,SUPER-PAY-20260320-EMP-PRIYA-RETAIL-SUP
099999123452,20/03/2026,SUPER CLEARING HOUSE Marco Hospitality Casual PAY-20260320-EMP-MARCO-HOSP-CASUAL,31.02,,254695.76,SUPER,SUPER-PAY-20260320-EMP-MARCO-HOSP-CASUAL
099999123452,20/03/2026,SUPER CLEARING HOUSE Hana Cafe Part-time PAY-20260320-EMP-HANA-CAFE-PARTTIME,62.04,,254726.78,SUPER,SUPER-PAY-20260320-EMP-HANA-CAFE-PARTTIME
099999123452,20/03/2026,PAYROLL NET WAGE Riley Retail Casual PAY-20260320-EMP-RILEY-RETAIL-CASUAL,737.75,,254788.82,PAYROLL,PAYNET-PAY-20260320-EMP-RILEY-RETAIL-CASUAL
099999123452,20/03/2026,PAYROLL NET WAGE Priya Retail Supervisor PAY-20260320-EMP-PRIYA-RETAIL-SUP,994.32,,255526.57,PAYROLL,PAYNET-PAY-20260320-EMP-PRIYA-RETAIL-SUP
099999123452,20/03/2026,PAYROLL NET WAGE Marco Hospitality Casual PAY-20260320-EMP-MARCO-HOSP-CASUAL,258.48,,256520.89,PAYROLL,PAYNET-PAY-20260320-EMP-MARCO-HOSP-CASUAL
099999123452,20/03/2026,PAYROLL NET WAGE Hana Cafe Part-time PAY-20260320-EMP-HANA-CAFE-PARTTIME,491.00,,256779.37,PAYROLL,PAYNET-PAY-20260320-EMP-HANA-CAFE-PARTTIME
099999123452,20/03/2026,PAYG WITHHOLDING REMITTANCE ATO Riley Retail Casual PAY-20260320-EMP-RILEY-RETAIL-CASUAL,92.00,,257270.37,PAYROLL_TAX,PAYG-PAY-20260320-EMP-RILEY-RETAIL-CASUAL
099999123452,20/03/2026,PAYG WITHHOLDING REMITTANCE ATO Priya Retail Supervisor PAY-20260320-EMP-PRIYA-RETAIL-SUP,208.00,,257362.37,PAYROLL_TAX,PAYG-PAY-20260320-EMP-PRIYA-RETAIL-SUP
099999123452,20/03/2026,PAYG WITHHOLDING REMITTANCE ATO Hana Cafe Part-time PAY-20260320-EMP-HANA-CAFE-PARTTIME,26.00,,257570.37,PAYROLL_TAX,PAYG-PAY-20260320-EMP-HANA-CAFE-PARTTIME
099999123452,18/03/2026,DEPOSIT OSKO PAYMENT Retail Client A INV-009,,48675.00,257596.37,DEP,BTR-000009
099999123452,16/03/2026,WITHDRAWAL-OSKO PAYMENT Harbour Property Trust RENT-202603,8580.00,,208921.37,PAYMENT,BTP-000033
099999123452,13/03/2026,SUPER CLEARING HOUSE Riley Retail Casual PAY-20260313-EMP-RILEY-RETAIL-CASUAL,99.57,,217501.37,SUPER,SUPER-PAY-20260313-EMP-RILEY-RETAIL-CASUAL
099999123452,13/03/2026,SUPER CLEARING HOUSE Priya Retail Supervisor PAY-20260313-EMP-PRIYA-RETAIL-SUP,144.28,,217600.94,SUPER,SUPER-PAY-20260313-EMP-PRIYA-RETAIL-SUP
099999123452,13/03/2026,SUPER CLEARING HOUSE Marco Hospitality Casual PAY-20260313-EMP-MARCO-HOSP-CASUAL,31.02,,217745.22,SUPER,SUPER-PAY-20260313-EMP-MARCO-HOSP-CASUAL
099999123452,13/03/2026,SUPER CLEARING HOUSE Hana Cafe Part-time PAY-20260313-EMP-HANA-CAFE-PARTTIME,62.04,,217776.24,SUPER,SUPER-PAY-20260313-EMP-HANA-CAFE-PARTTIME
099999123452,13/03/2026,PAYROLL NET WAGE Riley Retail Casual PAY-20260313-EMP-RILEY-RETAIL-CASUAL,737.75,,217838.28,PAYROLL,PAYNET-PAY-20260313-EMP-RILEY-RETAIL-CASUAL
099999123452,13/03/2026,PAYROLL NET WAGE Priya Retail Supervisor PAY-20260313-EMP-PRIYA-RETAIL-SUP,994.32,,218576.03,PAYROLL,PAYNET-PAY-20260313-EMP-PRIYA-RETAIL-SUP
099999123452,13/03/2026,PAYROLL NET WAGE Marco Hospitality Casual PAY-20260313-EMP-MARCO-HOSP-CASUAL,258.48,,219570.35,PAYROLL,PAYNET-PAY-20260313-EMP-MARCO-HOSP-CASUAL
099999123452,13/03/2026,PAYROLL NET WAGE Hana Cafe Part-time PAY-20260313-EMP-HANA-CAFE-PARTTIME,491.00,,219828.83,PAYROLL,PAYNET-PAY-20260313-EMP-HANA-CAFE-PARTTIME
099999123452,13/03/2026,PAYG WITHHOLDING REMITTANCE ATO Riley Retail Casual PAY-20260313-EMP-RILEY-RETAIL-CASUAL,92.00,,220319.83,PAYROLL_TAX,PAYG-PAY-20260313-EMP-RILEY-RETAIL-CASUAL
099999123452,13/03/2026,PAYG WITHHOLDING REMITTANCE ATO Priya Retail Supervisor PAY-20260313-EMP-PRIYA-RETAIL-SUP,208.00,,220411.83,PAYROLL_TAX,PAYG-PAY-20260313-EMP-PRIYA-RETAIL-SUP
099999123452,13/03/2026,PAYG WITHHOLDING REMITTANCE ATO Hana Cafe Part-time PAY-20260313-EMP-HANA-CAFE-PARTTIME,26.00,,220619.83,PAYROLL_TAX,PAYG-PAY-20260313-EMP-HANA-CAFE-PARTTIME
099999123452,06/03/2026,SUPER CLEARING HOUSE Riley Retail Casual PAY-20260306-EMP-RILEY-RETAIL-CASUAL,99.57,,220645.83,SUPER,SUPER-PAY-20260306-EMP-RILEY-RETAIL-CASUAL
099999123452,06/03/2026,SUPER CLEARING HOUSE Priya Retail Supervisor PAY-20260306-EMP-PRIYA-RETAIL-SUP,144.28,,220745.40,SUPER,SUPER-PAY-20260306-EMP-PRIYA-RETAIL-SUP
099999123452,06/03/2026,SUPER CLEARING HOUSE Marco Hospitality Casual PAY-20260306-EMP-MARCO-HOSP-CASUAL,54.29,,220889.68,SUPER,SUPER-PAY-20260306-EMP-MARCO-HOSP-CASUAL
099999123452,06/03/2026,SUPER CLEARING HOUSE Hana Cafe Part-time PAY-20260306-EMP-HANA-CAFE-PARTTIME,62.04,,220943.97,SUPER,SUPER-PAY-20260306-EMP-HANA-CAFE-PARTTIME
099999123452,06/03/2026,PAYROLL NET WAGE Riley Retail Casual PAY-20260306-EMP-RILEY-RETAIL-CASUAL,737.75,,221006.01,PAYROLL,PAYNET-PAY-20260306-EMP-RILEY-RETAIL-CASUAL
099999123452,06/03/2026,PAYROLL NET WAGE Priya Retail Supervisor PAY-20260306-EMP-PRIYA-RETAIL-SUP,994.32,,221743.76,PAYROLL,PAYNET-PAY-20260306-EMP-PRIYA-RETAIL-SUP
099999123452,06/03/2026,PAYROLL NET WAGE Marco Hospitality Casual PAY-20260306-EMP-MARCO-HOSP-CASUAL,438.38,,222738.08,PAYROLL,PAYNET-PAY-20260306-EMP-MARCO-HOSP-CASUAL
099999123452,06/03/2026,PAYROLL NET WAGE Hana Cafe Part-time PAY-20260306-EMP-HANA-CAFE-PARTTIME,491.00,,223176.46,PAYROLL,PAYNET-PAY-20260306-EMP-HANA-CAFE-PARTTIME
099999123452,06/03/2026,PAYG WITHHOLDING REMITTANCE ATO Riley Retail Casual PAY-20260306-EMP-RILEY-RETAIL-CASUAL,92.00,,223667.46,PAYROLL_TAX,PAYG-PAY-20260306-EMP-RILEY-RETAIL-CASUAL
099999123452,06/03/2026,PAYG WITHHOLDING REMITTANCE ATO Priya Retail Supervisor PAY-20260306-EMP-PRIYA-RETAIL-SUP,208.00,,223759.46,PAYROLL_TAX,PAYG-PAY-20260306-EMP-PRIYA-RETAIL-SUP
099999123452,06/03/2026,PAYG WITHHOLDING REMITTANCE ATO Marco Hospitality Casual PAY-20260306-EMP-MARCO-HOSP-CASUAL,14.00,,223967.46,PAYROLL_TAX,PAYG-PAY-20260306-EMP-MARCO-HOSP-CASUAL
099999123452,06/03/2026,PAYG WITHHOLDING REMITTANCE ATO Hana Cafe Part-time PAY-20260306-EMP-HANA-CAFE-PARTTIME,26.00,,223981.46,PAYROLL_TAX,PAYG-PAY-20260306-EMP-HANA-CAFE-PARTTIME
099999123452,06/03/2026,WITHDRAWAL-OSKO PAYMENT Bank BANKFEE-202602,35.00,,224007.46,PAYMENT,BTP-000032
099999123452,27/02/2026,SUPER CLEARING HOUSE Riley Retail Casual PAY-20260227-EMP-RILEY-RETAIL-CASUAL,99.57,,224042.46,SUPER,SUPER-PAY-20260227-EMP-RILEY-RETAIL-CASUAL
099999123452,27/02/2026,SUPER CLEARING HOUSE Priya Retail Supervisor PAY-20260227-EMP-PRIYA-RETAIL-SUP,144.28,,224142.03,SUPER,SUPER-PAY-20260227-EMP-PRIYA-RETAIL-SUP
099999123452,27/02/2026,SUPER CLEARING HOUSE Marco Hospitality Casual PAY-20260227-EMP-MARCO-HOSP-CASUAL,31.02,,224286.31,SUPER,SUPER-PAY-20260227-EMP-MARCO-HOSP-CASUAL
099999123452,27/02/2026,SUPER CLEARING HOUSE Hana Cafe Part-time PAY-20260227-EMP-HANA-CAFE-PARTTIME,62.04,,224317.33,SUPER,SUPER-PAY-20260227-EMP-HANA-CAFE-PARTTIME
099999123452,27/02/2026,PAYROLL NET WAGE Riley Retail Casual PAY-20260227-EMP-RILEY-RETAIL-CASUAL,737.75,,224379.37,PAYROLL,PAYNET-PAY-20260227-EMP-RILEY-RETAIL-CASUAL
099999123452,27/02/2026,PAYROLL NET WAGE Priya Retail Supervisor PAY-20260227-EMP-PRIYA-RETAIL-SUP,994.32,,225117.12,PAYROLL,PAYNET-PAY-20260227-EMP-PRIYA-RETAIL-SUP
099999123452,27/02/2026,PAYROLL NET WAGE Marco Hospitality Casual PAY-20260227-EMP-MARCO-HOSP-CASUAL,258.48,,226111.44,PAYROLL,PAYNET-PAY-20260227-EMP-MARCO-HOSP-CASUAL
099999123452,27/02/2026,PAYROLL NET WAGE Hana Cafe Part-time PAY-20260227-EMP-HANA-CAFE-PARTTIME,491.00,,226369.92,PAYROLL,PAYNET-PAY-20260227-EMP-HANA-CAFE-PARTTIME
099999123452,27/02/2026,PAYG WITHHOLDING REMITTANCE ATO Riley Retail Casual PAY-20260227-EMP-RILEY-RETAIL-CASUAL,92.00,,226860.92,PAYROLL_TAX,PAYG-PAY-20260227-EMP-RILEY-RETAIL-CASUAL
099999123452,27/02/2026,PAYG WITHHOLDING REMITTANCE ATO Priya Retail Supervisor PAY-20260227-EMP-PRIYA-RETAIL-SUP,208.00,,226952.92,PAYROLL_TAX,PAYG-PAY-20260227-EMP-PRIYA-RETAIL-SUP
099999123452,27/02/2026,PAYG WITHHOLDING REMITTANCE ATO Hana Cafe Part-time PAY-20260227-EMP-HANA-CAFE-PARTTIME,26.00,,227160.92,PAYROLL_TAX,PAYG-PAY-20260227-EMP-HANA-CAFE-PARTTIME
099999123452,25/02/2026,WITHDRAWAL-OSKO PAYMENT Peak Local Marketing Pty Ltd CONTRACT-202602,1980.00,,227186.92,PAYMENT,BTP-000031
099999123452,22/02/2026,WITHDRAWAL-OSKO PAYMENT Cloud Software Vendors SOFT-202602,1045.00,,229166.92,PAYMENT,BTP-000030
099999123452,20/02/2026,SUPER CLEARING HOUSE Riley Retail Casual PAY-20260220-EMP-RILEY-RETAIL-CASUAL,99.57,,230211.92,SUPER,SUPER-PAY-20260220-EMP-RILEY-RETAIL-CASUAL
099999123452,20/02/2026,SUPER CLEARING HOUSE Priya Retail Supervisor PAY-20260220-EMP-PRIYA-RETAIL-SUP,144.28,,230311.49,SUPER,SUPER-PAY-20260220-EMP-PRIYA-RETAIL-SUP
099999123452,20/02/2026,SUPER CLEARING HOUSE Marco Hospitality Casual PAY-20260220-EMP-MARCO-HOSP-CASUAL,31.02,,230455.77,SUPER,SUPER-PAY-20260220-EMP-MARCO-HOSP-CASUAL
099999123452,20/02/2026,SUPER CLEARING HOUSE Hana Cafe Part-time PAY-20260220-EMP-HANA-CAFE-PARTTIME,62.04,,230486.79,SUPER,SUPER-PAY-20260220-EMP-HANA-CAFE-PARTTIME
099999123452,20/02/2026,PAYROLL NET WAGE Riley Retail Casual PAY-20260220-EMP-RILEY-RETAIL-CASUAL,737.75,,230548.83,PAYROLL,PAYNET-PAY-20260220-EMP-RILEY-RETAIL-CASUAL
099999123452,20/02/2026,PAYROLL NET WAGE Priya Retail Supervisor PAY-20260220-EMP-PRIYA-RETAIL-SUP,994.32,,231286.58,PAYROLL,PAYNET-PAY-20260220-EMP-PRIYA-RETAIL-SUP
099999123452,20/02/2026,PAYROLL NET WAGE Marco Hospitality Casual PAY-20260220-EMP-MARCO-HOSP-CASUAL,258.48,,232280.90,PAYROLL,PAYNET-PAY-20260220-EMP-MARCO-HOSP-CASUAL
099999123452,20/02/2026,PAYROLL NET WAGE Hana Cafe Part-time PAY-20260220-EMP-HANA-CAFE-PARTTIME,491.00,,232539.38,PAYROLL,PAYNET-PAY-20260220-EMP-HANA-CAFE-PARTTIME
099999123452,20/02/2026,PAYG WITHHOLDING REMITTANCE ATO Riley Retail Casual PAY-20260220-EMP-RILEY-RETAIL-CASUAL,92.00,,233030.38,PAYROLL_TAX,PAYG-PAY-20260220-EMP-RILEY-RETAIL-CASUAL
099999123452,20/02/2026,PAYG WITHHOLDING REMITTANCE ATO Priya Retail Supervisor PAY-20260220-EMP-PRIYA-RETAIL-SUP,208.00,,233122.38,PAYROLL_TAX,PAYG-PAY-20260220-EMP-PRIYA-RETAIL-SUP
099999123452,20/02/2026,PAYG WITHHOLDING REMITTANCE ATO Hana Cafe Part-time PAY-20260220-EMP-HANA-CAFE-PARTTIME,26.00,,233330.38,PAYROLL_TAX,PAYG-PAY-20260220-EMP-HANA-CAFE-PARTTIME
099999123452,18/02/2026,DEPOSIT OSKO PAYMENT Retail Client C INV-008,,48400.00,233356.38,DEP,BTR-000008
099999123452,16/02/2026,WITHDRAWAL-OSKO PAYMENT Harbour Property Trust RENT-202602,8580.00,,184956.38,PAYMENT,BTP-000029
099999123452,13/02/2026,SUPER CLEARING HOUSE Riley Retail Casual PAY-20260213-EMP-RILEY-RETAIL-CASUAL,99.57,,193536.38,SUPER,SUPER-PAY-20260213-EMP-RILEY-RETAIL-CASUAL
099999123452,13/02/2026,SUPER CLEARING HOUSE Priya Retail Supervisor PAY-20260213-EMP-PRIYA-RETAIL-SUP,144.28,,193635.95,SUPER,SUPER-PAY-20260213-EMP-PRIYA-RETAIL-SUP
099999123452,13/02/2026,SUPER CLEARING HOUSE Marco Hospitality Casual PAY-20260213-EMP-MARCO-HOSP-CASUAL,31.02,,193780.23,SUPER,SUPER-PAY-20260213-EMP-MARCO-HOSP-CASUAL
099999123452,13/02/2026,SUPER CLEARING HOUSE Hana Cafe Part-time PAY-20260213-EMP-HANA-CAFE-PARTTIME,62.04,,193811.25,SUPER,SUPER-PAY-20260213-EMP-HANA-CAFE-PARTTIME
099999123452,13/02/2026,PAYROLL NET WAGE Riley Retail Casual PAY-20260213-EMP-RILEY-RETAIL-CASUAL,737.75,,193873.29,PAYROLL,PAYNET-PAY-20260213-EMP-RILEY-RETAIL-CASUAL
099999123452,13/02/2026,PAYROLL NET WAGE Priya Retail Supervisor PAY-20260213-EMP-PRIYA-RETAIL-SUP,994.32,,194611.04,PAYROLL,PAYNET-PAY-20260213-EMP-PRIYA-RETAIL-SUP
