PayRunID,EmployeeID,PayItemID,PayComponent,AwardCode,Classification,Hours,Rate,Amount,PAYGIncluded,OTEForSuper,STPPhase2Classification,AuthorityRefs
PAY-20250926-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20250926-EMP-RILEY-RETAIL-CASUAL-ITEM-2,retail_casual_evening_after_6pm,MA000004,Retail Employee Level 1,4.00,39.83,159.32,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-evening
PAY-20250926-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20250926-EMP-RILEY-RETAIL-CASUAL-ITEM-3,retail_casual_saturday,MA000004,Retail Employee Level 1,5.00,39.83,199.15,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-saturday
PAY-20250926-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20250926-EMP-RILEY-RETAIL-CASUAL-ITEM-4,retail_casual_sunday,MA000004,Retail Employee Level 1,3.00,46.46,139.38,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-sunday
PAY-20250926-EMP-PRIYA-RETAIL-SUP,EMP-PRIYA-RETAIL-SUP,PAY-20250926-EMP-PRIYA-RETAIL-SUP-ITEM-1,ordinary_time,MA000004,Retail Employee Level 4,38.00,31.64,1202.32,TRUE,TRUE,Gross,MA000004:Retail-Level4-minimum-rate; NES-leave
PAY-20250926-EMP-HANA-CAFE-PARTTIME,EMP-HANA-CAFE-PARTTIME,PAY-20250926-EMP-HANA-CAFE-PARTTIME-ITEM-1,ordinary_time_part_time,MA000009,Level 2,20.00,25.85,517.00,TRUE,TRUE,Gross,MA000009:Level2-minimum-rate; NES-leave-prorata
PAY-20250926-EMP-MARCO-HOSP-CASUAL,EMP-MARCO-HOSP-CASUAL,PAY-20250926-EMP-MARCO-HOSP-CASUAL-ITEM-1,hospitality_casual_ordinary,MA000009,Level 2,8.00,32.31,258.48,TRUE,TRUE,Gross,MA000009:Level2-casual-ordinary
PAY-20250926-EMP-MARCO-HOSP-CASUAL,EMP-MARCO-HOSP-CASUAL,PAY-20250926-EMP-MARCO-HOSP-CASUAL-ITEM-2,hospitality_casual_public_holiday,MA000009,Level 2,4.00,64.63,258.52,TRUE,TRUE,Gross,MA000009:Level2-casual-public-holiday
PAY-20251003-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251003-EMP-RILEY-RETAIL-CASUAL-ITEM-1,retail_casual_ordinary,MA000004,Retail Employee Level 1,10.00,33.19,331.90,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-ordinary
PAY-20251003-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251003-EMP-RILEY-RETAIL-CASUAL-ITEM-2,retail_casual_evening_after_6pm,MA000004,Retail Employee Level 1,4.00,39.83,159.32,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-evening
PAY-20251003-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251003-EMP-RILEY-RETAIL-CASUAL-ITEM-3,retail_casual_saturday,MA000004,Retail Employee Level 1,5.00,39.83,199.15,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-saturday
PAY-20251003-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251003-EMP-RILEY-RETAIL-CASUAL-ITEM-4,retail_casual_sunday,MA000004,Retail Employee Level 1,3.00,46.46,139.38,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-sunday
PAY-20251003-EMP-PRIYA-RETAIL-SUP,EMP-PRIYA-RETAIL-SUP,PAY-20251003-EMP-PRIYA-RETAIL-SUP-ITEM-1,ordinary_time,MA000004,Retail Employee Level 4,38.00,31.64,1202.32,TRUE,TRUE,Gross,MA000004:Retail-Level4-minimum-rate; NES-leave
PAY-20251003-EMP-HANA-CAFE-PARTTIME,EMP-HANA-CAFE-PARTTIME,PAY-20251003-EMP-HANA-CAFE-PARTTIME-ITEM-1,ordinary_time_part_time,MA000009,Level 2,20.00,25.85,517.00,TRUE,TRUE,Gross,MA000009:Level2-minimum-rate; NES-leave-prorata
PAY-20251003-EMP-MARCO-HOSP-CASUAL,EMP-MARCO-HOSP-CASUAL,PAY-20251003-EMP-MARCO-HOSP-CASUAL-ITEM-1,hospitality_casual_ordinary,MA000009,Level 2,8.00,32.31,258.48,TRUE,TRUE,Gross,MA000009:Level2-casual-ordinary
PAY-20251010-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251010-EMP-RILEY-RETAIL-CASUAL-ITEM-1,retail_casual_ordinary,MA000004,Retail Employee Level 1,10.00,33.19,331.90,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-ordinary
PAY-20251010-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251010-EMP-RILEY-RETAIL-CASUAL-ITEM-2,retail_casual_evening_after_6pm,MA000004,Retail Employee Level 1,4.00,39.83,159.32,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-evening
PAY-20251010-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251010-EMP-RILEY-RETAIL-CASUAL-ITEM-3,retail_casual_saturday,MA000004,Retail Employee Level 1,5.00,39.83,199.15,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-saturday
PAY-20251010-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251010-EMP-RILEY-RETAIL-CASUAL-ITEM-4,retail_casual_sunday,MA000004,Retail Employee Level 1,3.00,46.46,139.38,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-sunday
PAY-20251010-EMP-PRIYA-RETAIL-SUP,EMP-PRIYA-RETAIL-SUP,PAY-20251010-EMP-PRIYA-RETAIL-SUP-ITEM-1,ordinary_time,MA000004,Retail Employee Level 4,38.00,31.64,1202.32,TRUE,TRUE,Gross,MA000004:Retail-Level4-minimum-rate; NES-leave
PAY-20251010-EMP-HANA-CAFE-PARTTIME,EMP-HANA-CAFE-PARTTIME,PAY-20251010-EMP-HANA-CAFE-PARTTIME-ITEM-1,ordinary_time_part_time,MA000009,Level 2,20.00,25.85,517.00,TRUE,TRUE,Gross,MA000009:Level2-minimum-rate; NES-leave-prorata
PAY-20251010-EMP-MARCO-HOSP-CASUAL,EMP-MARCO-HOSP-CASUAL,PAY-20251010-EMP-MARCO-HOSP-CASUAL-ITEM-1,hospitality_casual_ordinary,MA000009,Level 2,8.00,32.31,258.48,TRUE,TRUE,Gross,MA000009:Level2-casual-ordinary
PAY-20251017-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251017-EMP-RILEY-RETAIL-CASUAL-ITEM-1,retail_casual_ordinary,MA000004,Retail Employee Level 1,10.00,33.19,331.90,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-ordinary
PAY-20251017-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251017-EMP-RILEY-RETAIL-CASUAL-ITEM-2,retail_casual_evening_after_6pm,MA000004,Retail Employee Level 1,4.00,39.83,159.32,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-evening
PAY-20251017-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251017-EMP-RILEY-RETAIL-CASUAL-ITEM-3,retail_casual_saturday,MA000004,Retail Employee Level 1,5.00,39.83,199.15,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-saturday
PAY-20251017-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251017-EMP-RILEY-RETAIL-CASUAL-ITEM-4,retail_casual_sunday,MA000004,Retail Employee Level 1,3.00,46.46,139.38,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-sunday
PAY-20251017-EMP-PRIYA-RETAIL-SUP,EMP-PRIYA-RETAIL-SUP,PAY-20251017-EMP-PRIYA-RETAIL-SUP-ITEM-1,ordinary_time,MA000004,Retail Employee Level 4,38.00,31.64,1202.32,TRUE,TRUE,Gross,MA000004:Retail-Level4-minimum-rate; NES-leave
PAY-20251017-EMP-HANA-CAFE-PARTTIME,EMP-HANA-CAFE-PARTTIME,PAY-20251017-EMP-HANA-CAFE-PARTTIME-ITEM-1,ordinary_time_part_time,MA000009,Level 2,20.00,25.85,517.00,TRUE,TRUE,Gross,MA000009:Level2-minimum-rate; NES-leave-prorata
PAY-20251017-EMP-MARCO-HOSP-CASUAL,EMP-MARCO-HOSP-CASUAL,PAY-20251017-EMP-MARCO-HOSP-CASUAL-ITEM-1,hospitality_casual_ordinary,MA000009,Level 2,8.00,32.31,258.48,TRUE,TRUE,Gross,MA000009:Level2-casual-ordinary
PAY-20251017-EMP-MARCO-HOSP-CASUAL,EMP-MARCO-HOSP-CASUAL,PAY-20251017-EMP-MARCO-HOSP-CASUAL-ITEM-2,hospitality_casual_saturday,MA000009,Level 2,5.00,38.78,193.90,TRUE,TRUE,Gross,MA000009:Level2-casual-saturday
PAY-20251024-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251024-EMP-RILEY-RETAIL-CASUAL-ITEM-1,retail_casual_ordinary,MA000004,Retail Employee Level 1,10.00,33.19,331.90,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-ordinary
PAY-20251024-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251024-EMP-RILEY-RETAIL-CASUAL-ITEM-2,retail_casual_evening_after_6pm,MA000004,Retail Employee Level 1,4.00,39.83,159.32,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-evening
PAY-20251024-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251024-EMP-RILEY-RETAIL-CASUAL-ITEM-3,retail_casual_saturday,MA000004,Retail Employee Level 1,5.00,39.83,199.15,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-saturday
PAY-20251024-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251024-EMP-RILEY-RETAIL-CASUAL-ITEM-4,retail_casual_sunday,MA000004,Retail Employee Level 1,3.00,46.46,139.38,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-sunday
PAY-20251024-EMP-PRIYA-RETAIL-SUP,EMP-PRIYA-RETAIL-SUP,PAY-20251024-EMP-PRIYA-RETAIL-SUP-ITEM-1,ordinary_time,MA000004,Retail Employee Level 4,38.00,31.64,1202.32,TRUE,TRUE,Gross,MA000004:Retail-Level4-minimum-rate; NES-leave
PAY-20251024-EMP-HANA-CAFE-PARTTIME,EMP-HANA-CAFE-PARTTIME,PAY-20251024-EMP-HANA-CAFE-PARTTIME-ITEM-1,ordinary_time_part_time,MA000009,Level 2,20.00,25.85,517.00,TRUE,TRUE,Gross,MA000009:Level2-minimum-rate; NES-leave-prorata
PAY-20251024-EMP-MARCO-HOSP-CASUAL,EMP-MARCO-HOSP-CASUAL,PAY-20251024-EMP-MARCO-HOSP-CASUAL-ITEM-1,hospitality_casual_ordinary,MA000009,Level 2,8.00,32.31,258.48,TRUE,TRUE,Gross,MA000009:Level2-casual-ordinary
PAY-20251031-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251031-EMP-RILEY-RETAIL-CASUAL-ITEM-1,retail_casual_ordinary,MA000004,Retail Employee Level 1,10.00,33.19,331.90,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-ordinary
PAY-20251031-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251031-EMP-RILEY-RETAIL-CASUAL-ITEM-2,retail_casual_evening_after_6pm,MA000004,Retail Employee Level 1,4.00,39.83,159.32,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-evening
PAY-20251031-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251031-EMP-RILEY-RETAIL-CASUAL-ITEM-3,retail_casual_saturday,MA000004,Retail Employee Level 1,5.00,39.83,199.15,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-saturday
PAY-20251031-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251031-EMP-RILEY-RETAIL-CASUAL-ITEM-4,retail_casual_sunday,MA000004,Retail Employee Level 1,3.00,46.46,139.38,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-sunday
PAY-20251031-EMP-PRIYA-RETAIL-SUP,EMP-PRIYA-RETAIL-SUP,PAY-20251031-EMP-PRIYA-RETAIL-SUP-ITEM-1,ordinary_time,MA000004,Retail Employee Level 4,38.00,31.64,1202.32,TRUE,TRUE,Gross,MA000004:Retail-Level4-minimum-rate; NES-leave
PAY-20251031-EMP-HANA-CAFE-PARTTIME,EMP-HANA-CAFE-PARTTIME,PAY-20251031-EMP-HANA-CAFE-PARTTIME-ITEM-1,ordinary_time_part_time,MA000009,Level 2,20.00,25.85,517.00,TRUE,TRUE,Gross,MA000009:Level2-minimum-rate; NES-leave-prorata
PAY-20251031-EMP-MARCO-HOSP-CASUAL,EMP-MARCO-HOSP-CASUAL,PAY-20251031-EMP-MARCO-HOSP-CASUAL-ITEM-1,hospitality_casual_ordinary,MA000009,Level 2,8.00,32.31,258.48,TRUE,TRUE,Gross,MA000009:Level2-casual-ordinary
PAY-20251107-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251107-EMP-RILEY-RETAIL-CASUAL-ITEM-1,retail_casual_ordinary,MA000004,Retail Employee Level 1,10.00,33.19,331.90,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-ordinary
PAY-20251107-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251107-EMP-RILEY-RETAIL-CASUAL-ITEM-2,retail_casual_evening_after_6pm,MA000004,Retail Employee Level 1,4.00,39.83,159.32,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-evening
PAY-20251107-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251107-EMP-RILEY-RETAIL-CASUAL-ITEM-3,retail_casual_saturday,MA000004,Retail Employee Level 1,5.00,39.83,199.15,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-saturday
PAY-20251107-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251107-EMP-RILEY-RETAIL-CASUAL-ITEM-4,retail_casual_sunday,MA000004,Retail Employee Level 1,3.00,46.46,139.38,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-sunday
PAY-20251107-EMP-PRIYA-RETAIL-SUP,EMP-PRIYA-RETAIL-SUP,PAY-20251107-EMP-PRIYA-RETAIL-SUP-ITEM-1,ordinary_time,MA000004,Retail Employee Level 4,38.00,31.64,1202.32,TRUE,TRUE,Gross,MA000004:Retail-Level4-minimum-rate; NES-leave
PAY-20251107-EMP-HANA-CAFE-PARTTIME,EMP-HANA-CAFE-PARTTIME,PAY-20251107-EMP-HANA-CAFE-PARTTIME-ITEM-1,ordinary_time_part_time,MA000009,Level 2,20.00,25.85,517.00,TRUE,TRUE,Gross,MA000009:Level2-minimum-rate; NES-leave-prorata
PAY-20251107-EMP-MARCO-HOSP-CASUAL,EMP-MARCO-HOSP-CASUAL,PAY-20251107-EMP-MARCO-HOSP-CASUAL-ITEM-1,hospitality_casual_ordinary,MA000009,Level 2,8.00,32.31,258.48,TRUE,TRUE,Gross,MA000009:Level2-casual-ordinary
PAY-20251114-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251114-EMP-RILEY-RETAIL-CASUAL-ITEM-1,retail_casual_ordinary,MA000004,Retail Employee Level 1,10.00,33.19,331.90,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-ordinary
PAY-20251114-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251114-EMP-RILEY-RETAIL-CASUAL-ITEM-2,retail_casual_evening_after_6pm,MA000004,Retail Employee Level 1,4.00,39.83,159.32,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-evening
PAY-20251114-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251114-EMP-RILEY-RETAIL-CASUAL-ITEM-3,retail_casual_saturday,MA000004,Retail Employee Level 1,5.00,39.83,199.15,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-saturday
PAY-20251114-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251114-EMP-RILEY-RETAIL-CASUAL-ITEM-4,retail_casual_sunday,MA000004,Retail Employee Level 1,3.00,46.46,139.38,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-sunday
PAY-20251114-EMP-PRIYA-RETAIL-SUP,EMP-PRIYA-RETAIL-SUP,PAY-20251114-EMP-PRIYA-RETAIL-SUP-ITEM-1,ordinary_time,MA000004,Retail Employee Level 4,38.00,31.64,1202.32,TRUE,TRUE,Gross,MA000004:Retail-Level4-minimum-rate; NES-leave
PAY-20251114-EMP-HANA-CAFE-PARTTIME,EMP-HANA-CAFE-PARTTIME,PAY-20251114-EMP-HANA-CAFE-PARTTIME-ITEM-1,ordinary_time_part_time,MA000009,Level 2,20.00,25.85,517.00,TRUE,TRUE,Gross,MA000009:Level2-minimum-rate; NES-leave-prorata
PAY-20251114-EMP-MARCO-HOSP-CASUAL,EMP-MARCO-HOSP-CASUAL,PAY-20251114-EMP-MARCO-HOSP-CASUAL-ITEM-1,hospitality_casual_ordinary,MA000009,Level 2,8.00,32.31,258.48,TRUE,TRUE,Gross,MA000009:Level2-casual-ordinary
PAY-20251114-EMP-MARCO-HOSP-CASUAL,EMP-MARCO-HOSP-CASUAL,PAY-20251114-EMP-MARCO-HOSP-CASUAL-ITEM-2,hospitality_casual_saturday,MA000009,Level 2,5.00,38.78,193.90,TRUE,TRUE,Gross,MA000009:Level2-casual-saturday
PAY-20251121-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251121-EMP-RILEY-RETAIL-CASUAL-ITEM-1,retail_casual_ordinary,MA000004,Retail Employee Level 1,10.00,33.19,331.90,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-ordinary
PAY-20251121-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251121-EMP-RILEY-RETAIL-CASUAL-ITEM-2,retail_casual_evening_after_6pm,MA000004,Retail Employee Level 1,4.00,39.83,159.32,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-evening
PAY-20251121-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251121-EMP-RILEY-RETAIL-CASUAL-ITEM-3,retail_casual_saturday,MA000004,Retail Employee Level 1,5.00,39.83,199.15,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-saturday
PAY-20251121-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251121-EMP-RILEY-RETAIL-CASUAL-ITEM-4,retail_casual_sunday,MA000004,Retail Employee Level 1,3.00,46.46,139.38,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-sunday
PAY-20251121-EMP-PRIYA-RETAIL-SUP,EMP-PRIYA-RETAIL-SUP,PAY-20251121-EMP-PRIYA-RETAIL-SUP-ITEM-1,ordinary_time,MA000004,Retail Employee Level 4,38.00,31.64,1202.32,TRUE,TRUE,Gross,MA000004:Retail-Level4-minimum-rate; NES-leave
PAY-20251121-EMP-HANA-CAFE-PARTTIME,EMP-HANA-CAFE-PARTTIME,PAY-20251121-EMP-HANA-CAFE-PARTTIME-ITEM-1,ordinary_time_part_time,MA000009,Level 2,20.00,25.85,517.00,TRUE,TRUE,Gross,MA000009:Level2-minimum-rate; NES-leave-prorata
PAY-20251121-EMP-MARCO-HOSP-CASUAL,EMP-MARCO-HOSP-CASUAL,PAY-20251121-EMP-MARCO-HOSP-CASUAL-ITEM-1,hospitality_casual_ordinary,MA000009,Level 2,8.00,32.31,258.48,TRUE,TRUE,Gross,MA000009:Level2-casual-ordinary
PAY-20251128-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251128-EMP-RILEY-RETAIL-CASUAL-ITEM-1,retail_casual_ordinary,MA000004,Retail Employee Level 1,10.00,33.19,331.90,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-ordinary
PAY-20251128-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251128-EMP-RILEY-RETAIL-CASUAL-ITEM-2,retail_casual_evening_after_6pm,MA000004,Retail Employee Level 1,4.00,39.83,159.32,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-evening
PAY-20251128-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251128-EMP-RILEY-RETAIL-CASUAL-ITEM-3,retail_casual_saturday,MA000004,Retail Employee Level 1,5.00,39.83,199.15,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-saturday
PAY-20251128-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251128-EMP-RILEY-RETAIL-CASUAL-ITEM-4,retail_casual_sunday,MA000004,Retail Employee Level 1,3.00,46.46,139.38,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-sunday
PAY-20251128-EMP-PRIYA-RETAIL-SUP,EMP-PRIYA-RETAIL-SUP,PAY-20251128-EMP-PRIYA-RETAIL-SUP-ITEM-1,ordinary_time,MA000004,Retail Employee Level 4,38.00,31.64,1202.32,TRUE,TRUE,Gross,MA000004:Retail-Level4-minimum-rate; NES-leave
PAY-20251128-EMP-HANA-CAFE-PARTTIME,EMP-HANA-CAFE-PARTTIME,PAY-20251128-EMP-HANA-CAFE-PARTTIME-ITEM-1,ordinary_time_part_time,MA000009,Level 2,20.00,25.85,517.00,TRUE,TRUE,Gross,MA000009:Level2-minimum-rate; NES-leave-prorata
PAY-20251128-EMP-MARCO-HOSP-CASUAL,EMP-MARCO-HOSP-CASUAL,PAY-20251128-EMP-MARCO-HOSP-CASUAL-ITEM-1,hospitality_casual_ordinary,MA000009,Level 2,8.00,32.31,258.48,TRUE,TRUE,Gross,MA000009:Level2-casual-ordinary
PAY-20251205-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251205-EMP-RILEY-RETAIL-CASUAL-ITEM-1,retail_casual_ordinary,MA000004,Retail Employee Level 1,10.00,33.19,331.90,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-ordinary
PAY-20251205-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251205-EMP-RILEY-RETAIL-CASUAL-ITEM-2,retail_casual_evening_after_6pm,MA000004,Retail Employee Level 1,4.00,39.83,159.32,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-evening
PAY-20251205-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251205-EMP-RILEY-RETAIL-CASUAL-ITEM-3,retail_casual_saturday,MA000004,Retail Employee Level 1,5.00,39.83,199.15,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-saturday
PAY-20251205-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251205-EMP-RILEY-RETAIL-CASUAL-ITEM-4,retail_casual_sunday,MA000004,Retail Employee Level 1,3.00,46.46,139.38,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-sunday
PAY-20251205-EMP-PRIYA-RETAIL-SUP,EMP-PRIYA-RETAIL-SUP,PAY-20251205-EMP-PRIYA-RETAIL-SUP-ITEM-1,ordinary_time,MA000004,Retail Employee Level 4,38.00,31.64,1202.32,TRUE,TRUE,Gross,MA000004:Retail-Level4-minimum-rate; NES-leave
PAY-20251205-EMP-HANA-CAFE-PARTTIME,EMP-HANA-CAFE-PARTTIME,PAY-20251205-EMP-HANA-CAFE-PARTTIME-ITEM-1,ordinary_time_part_time,MA000009,Level 2,20.00,25.85,517.00,TRUE,TRUE,Gross,MA000009:Level2-minimum-rate; NES-leave-prorata
PAY-20251205-EMP-MARCO-HOSP-CASUAL,EMP-MARCO-HOSP-CASUAL,PAY-20251205-EMP-MARCO-HOSP-CASUAL-ITEM-1,hospitality_casual_ordinary,MA000009,Level 2,8.00,32.31,258.48,TRUE,TRUE,Gross,MA000009:Level2-casual-ordinary
PAY-20251212-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251212-EMP-RILEY-RETAIL-CASUAL-ITEM-1,retail_casual_ordinary,MA000004,Retail Employee Level 1,10.00,33.19,331.90,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-ordinary
PAY-20251212-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251212-EMP-RILEY-RETAIL-CASUAL-ITEM-2,retail_casual_evening_after_6pm,MA000004,Retail Employee Level 1,4.00,39.83,159.32,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-evening
PAY-20251212-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251212-EMP-RILEY-RETAIL-CASUAL-ITEM-3,retail_casual_saturday,MA000004,Retail Employee Level 1,5.00,39.83,199.15,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-saturday
PAY-20251212-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251212-EMP-RILEY-RETAIL-CASUAL-ITEM-4,retail_casual_sunday,MA000004,Retail Employee Level 1,3.00,46.46,139.38,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-sunday
PAY-20251212-EMP-PRIYA-RETAIL-SUP,EMP-PRIYA-RETAIL-SUP,PAY-20251212-EMP-PRIYA-RETAIL-SUP-ITEM-1,ordinary_time,MA000004,Retail Employee Level 4,38.00,31.64,1202.32,TRUE,TRUE,Gross,MA000004:Retail-Level4-minimum-rate; NES-leave
PAY-20251212-EMP-HANA-CAFE-PARTTIME,EMP-HANA-CAFE-PARTTIME,PAY-20251212-EMP-HANA-CAFE-PARTTIME-ITEM-1,ordinary_time_part_time,MA000009,Level 2,20.00,25.85,517.00,TRUE,TRUE,Gross,MA000009:Level2-minimum-rate; NES-leave-prorata
PAY-20251212-EMP-MARCO-HOSP-CASUAL,EMP-MARCO-HOSP-CASUAL,PAY-20251212-EMP-MARCO-HOSP-CASUAL-ITEM-1,hospitality_casual_ordinary,MA000009,Level 2,8.00,32.31,258.48,TRUE,TRUE,Gross,MA000009:Level2-casual-ordinary
PAY-20251212-EMP-MARCO-HOSP-CASUAL,EMP-MARCO-HOSP-CASUAL,PAY-20251212-EMP-MARCO-HOSP-CASUAL-ITEM-2,hospitality_casual_saturday,MA000009,Level 2,5.00,38.78,193.90,TRUE,TRUE,Gross,MA000009:Level2-casual-saturday
PAY-20251219-EMP-RILEY-RETAIL-CASUAL,EMP-RILEY-RETAIL-CASUAL,PAY-20251219-EMP-RILEY-RETAIL-CASUAL-ITEM-1,retail_casual_ordinary,MA000004,Retail Employee Level 1,10.00,33.19,331.90,TRUE,TRUE,Gross,MA000004:Retail-Level1-casual-ordinary
